,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,transcription_factor,data_source,endedness,genetically_modified,nonzero_mean
1397,EFO:0003072 TF ChIP-seq FOXJ3 genetically modified (insertion) using CRISPR targeting H. sapiens FOXJ3,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,FOXJ3,encode,single,True,0.8119322061538696
1398,EFO:0003072 TF ChIP-seq FOXM1,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,FOXM1,encode,single,False,0.9656786322593689
1399,EFO:0003072 TF ChIP-seq GABPA,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,GABPA,encode,single,False,0.8896772861480713
1400,EFO:0003072 TF ChIP-seq GATA2 genetically modified (insertion) using CRISPR targeting H. sapiens GATA2,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,GATA2,encode,single,True,0.8109840750694275
1401,EFO:0003072 TF ChIP-seq GATA3,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,GATA3,encode,single,False,0.7777391076087952
1402,EFO:0003072 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,JUND,encode,single,False,0.7924953103065491
1403,EFO:0003072 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,MAX,encode,single,False,1.0120495557785034
1404,EFO:0003072 TF ChIP-seq MEF2A,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,MEF2A,encode,single,False,1.1111558675765991
1405,EFO:0003072 TF ChIP-seq MXI1,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,MXI1,encode,single,False,0.8734278678894043
1406,EFO:0003072 TF ChIP-seq NFIC,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,NFIC,encode,single,False,0.8446437120437622
1407,EFO:0003072 TF ChIP-seq NRF1,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,NRF1,encode,single,False,1.1233887672424316
1408,EFO:0003072 TF ChIP-seq PBX3,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,PBX3,encode,single,False,0.8124933838844299
1409,EFO:0003072 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,POLR2AphosphoS5,encode,single,False,1.1615805625915527
1410,EFO:0003072 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,RAD21,encode,single,False,0.8885948061943054
1411,EFO:0003072 TF ChIP-seq RCOR1,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,RCOR1,encode,single,False,0.9580050706863403
1412,EFO:0003072 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,REST,encode,single,False,1.3145135641098022
1413,EFO:0003072 TF ChIP-seq RFX5,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,RFX5,encode,single,False,0.852078914642334
1414,EFO:0003072 TF ChIP-seq RXRA,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,RXRA,encode,single,False,0.9884690046310425
1415,EFO:0003072 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,SIN3A,encode,single,False,1.1826077699661255
1416,EFO:0003072 TF ChIP-seq SMC3,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,SMC3,encode,single,False,0.9515026807785034
1417,EFO:0003072 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,TAF1,encode,single,False,1.1323809623718262
1418,EFO:0003072 TF ChIP-seq TCF12,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,TCF12,encode,single,False,0.7502463459968567
1419,EFO:0003072 TF ChIP-seq TEAD4,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,TEAD4,encode,single,False,0.9364314079284668
1420,EFO:0003072 TF ChIP-seq USF1,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,USF1,encode,single,False,0.9616994261741638
1421,EFO:0003072 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,YY1,encode,single,False,1.0405064821243286
1422,EFO:0003072 TF ChIP-seq ZBTB33,.,TF ChIP-seq,EFO:0003072,SK-N-SH,cell_line,child,ZBTB33,encode,single,False,1.0246238708496094
1423,EFO:0005234 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0005234,PFSK-1,cell_line,child,POLR2AphosphoS5,encode,single,False,0.9849108457565308
1424,EFO:0005234 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0005234,PFSK-1,cell_line,child,REST,encode,single,False,1.0792768001556396
1425,EFO:0005234 TF ChIP-seq SIN3A,.,TF ChIP-seq,EFO:0005234,PFSK-1,cell_line,child,SIN3A,encode,single,False,1.0426013469696045
1426,EFO:0005234 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0005234,PFSK-1,cell_line,child,TAF1,encode,single,False,0.8975558280944824
1427,EFO:0005236 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0005236,NT2/D1,cell_line,unknown,YY1,encode,single,False,1.9750792980194092
1428,EFO:0005336 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0005336,GM10847,cell_line,unknown,POLR2A,encode,single,False,4.3972907066345215
1429,EFO:0005337 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005337,GM12864,cell_line,unknown,CTCF,encode,single,False,1.3613603115081787
1430,EFO:0005347 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0005347,GM15510,cell_line,unknown,POLR2A,encode,single,False,3.4360148906707764
1431,EFO:0005348 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0005348,GM18526,cell_line,unknown,POLR2A,encode,single,False,2.576261043548584
1432,EFO:0005349 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0005349,GM18951,cell_line,unknown,POLR2A,encode,single,False,1.881851315498352
1433,EFO:0005350 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0005350,GM19099,cell_line,unknown,POLR2A,encode,single,False,1.551389217376709
1434,EFO:0005351 TF ChIP-seq POLR2A,.,TF ChIP-seq,EFO:0005351,GM19193,cell_line,unknown,POLR2A,encode,single,False,1.7100838422775269
1435,EFO:0005694 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005694,KMS-11,cell_line,adult,CTCF,encode,single,False,0.8624968528747559
1436,EFO:0005715 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005715,WERI-Rb-1,cell_line,child,CTCF,encode,single,False,1.5935550928115845
1437,EFO:0005718 TF ChIP-seq CEBPB,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,CEBPB,encode,single,False,0.9511106014251709
1438,EFO:0005718 TF ChIP-seq CREB1,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,CREB1,encode,single,False,0.9814600348472595
1439,EFO:0005718 TF ChIP-seq EGR1,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,EGR1,encode,single,False,0.9563577175140381
1440,EFO:0005718 TF ChIP-seq EP300,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,EP300,encode,single,False,0.8913092613220215
1441,EFO:0005718 TF ChIP-seq FOXM1,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,FOXM1,encode,single,False,0.9450280666351318
1442,EFO:0005718 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,MAX,encode,single,False,0.8833977580070496
1443,EFO:0005718 TF ChIP-seq NFIC,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,NFIC,encode,single,False,0.7946962714195251
1444,EFO:0005718 TF ChIP-seq RAD21,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,RAD21,encode,single,False,0.9390239119529724
1445,EFO:0005718 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,REST,encode,single,False,0.9868256449699402
1446,EFO:0005718 TF ChIP-seq SRF,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,SRF,encode,single,False,0.9551768898963928
1447,EFO:0005718 TF ChIP-seq TAF1,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,TAF1,encode,single,False,1.0146148204803467
1448,EFO:0005718 TF ChIP-seq TCF12,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,TCF12,encode,single,False,0.8969955444335938
1449,EFO:0005718 TF ChIP-seq TEAD4,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,TEAD4,encode,single,False,0.8910366296768188
1450,EFO:0005718 TF ChIP-seq USF1,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,USF1,encode,single,False,0.904041588306427
1451,EFO:0005718 TF ChIP-seq YY1,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,YY1,encode,single,False,1.0843054056167603
1452,EFO:0005718 TF ChIP-seq ZBTB7A,.,TF ChIP-seq,EFO:0005718,Ishikawa,cell_line,adult,ZBTB7A,encode,single,False,1.0766043663024902
1453,EFO:0005723 TF ChIP-seq EZH2phosphoT487,.,TF ChIP-seq,EFO:0005723,GM23248,cell_line,adult,EZH2phosphoT487,encode,single,False,1.0935393571853638
1454,EFO:0005724 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005724,MM.1S,cell_line,adult,CTCF,encode,single,False,0.7796716690063477
1455,EFO:0005725 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005725,BE2C,cell_line,child,CTCF,encode,single,False,0.9925174117088318
1456,EFO:0005726 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005726,LNCaP clone FGC,cell_line,adult,CTCF,encode,single,False,2.639800548553467
1457,EFO:0005907 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0005907,OCI-LY1,cell_line,adult,CTCF,encode,single,False,0.7953213453292847
1458,EFO:0005907 TF ChIP-seq EZH2,.,TF ChIP-seq,EFO:0005907,OCI-LY1,cell_line,adult,EZH2,encode,single,False,0.8077881932258606
1459,EFO:0006270 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0006270,AG04450,cell_line,embryonic,CTCF,encode,single,False,1.0772258043289185
1460,EFO:0006365 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0006365,C4-2B,cell_line,adult,CTCF,encode,paired,False,0.7243074178695679
1461,EFO:0006365 TF ChIP-seq ZFX,.,TF ChIP-seq,EFO:0006365,C4-2B,cell_line,adult,ZFX,encode,paired,False,0.6865183115005493
1462,EFO:0006710 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0006710,OCI-LY3,cell_line,adult,CTCF,encode,single,False,0.8906863927841187
1463,EFO:0006711 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0006711,OCI-LY7,cell_line,adult,CTCF,encode,single,False,0.8017582297325134
1464,EFO:0007074 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0007074,DND-41,cell_line,child,CTCF,encode,single,False,1.4056947231292725
1465,EFO:0007112 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0007112,Loucy,cell_line,adult,CTCF,encode,single,False,0.8298217058181763
1466,EFO:0007610 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0007610,RWPE2,cell_line,adult,CTCF,encode,paired,False,0.7856764197349548
1467,EFO:0007752 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0007752,VCaP,cell_line,adult,CTCF,encode,paired,False,0.8078799247741699
1468,EFO:0007950 TF ChIP-seq CREB1 genetically modified (insertion) using CRISPR targeting H. sapiens CREB1,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,CREB1,encode,paired,True,0.8036388158798218
1469,EFO:0007950 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,CTCF,encode,paired,False,0.8083171844482422
1470,EFO:0007950 TF ChIP-seq ETS1,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,ETS1,encode,single,False,0.9707803130149841
1471,EFO:0007950 TF ChIP-seq EZH2,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,EZH2,encode,paired,False,1.146084189414978
1472,EFO:0007950 TF ChIP-seq EZH2phosphoT487,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,EZH2phosphoT487,encode,paired,False,0.8361223936080933
1473,EFO:0007950 TF ChIP-seq NANOG,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,NANOG,encode,single,False,0.9162593483924866
1474,EFO:0007950 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,POLR2AphosphoS5,encode,single,False,1.1611675024032593
1475,EFO:0007950 TF ChIP-seq POU5F1,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,POU5F1,encode,single,False,1.1079763174057007
1476,EFO:0007950 TF ChIP-seq REST,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,REST,encode,single,False,1.4345543384552002
1477,EFO:0007950 TF ChIP-seq ZNF462 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF462,.,TF ChIP-seq,EFO:0007950,GM23338,cell_line,adult,ZNF462,encode,paired,True,0.8206668496131897
1478,EFO:0009318 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0009318,HFFc6,cell_line,newborn,CTCF,encode,single,False,0.8199285864830017
1479,EFO:0009747 TF ChIP-seq ARID4B genetically modified (insertion) using CRISPR targeting H. sapiens ARID4B,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ARID4B,encode,single,True,0.8452187180519104
1480,EFO:0009747 TF ChIP-seq CREM genetically modified (insertion) using CRISPR targeting H. sapiens CREM,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,CREM,encode,single,True,0.8023584485054016
1481,EFO:0009747 TF ChIP-seq CTCF,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,CTCF,encode,single,False,0.9106705188751221
1482,EFO:0009747 TF ChIP-seq E2F5 genetically modified (insertion) using CRISPR targeting H. sapiens E2F5,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,E2F5,encode,single,True,0.8668326139450073
1483,"EFO:0009747 TF ChIP-seq EGR1 genetically modified (insertion) using CRISPR targeting H. sapiens EGR1, genetically modified (insertion) using TALEN inserting M. musculus Neurog2",.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,unknown,EGR1,encode,paired,True,0.8311028480529785
1484,EFO:0009747 TF ChIP-seq ETV6 genetically modified (insertion) using CRISPR targeting H. sapiens ETV6,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ETV6,encode,single,True,0.8295696377754211
1485,"EFO:0009747 TF ChIP-seq FOS genetically modified (insertion) using CRISPR targeting H. sapiens FOS, genetically modified (insertion) using TALEN inserting M. musculus Neurog2",.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,unknown,FOS,encode,paired,True,0.8117094039916992
1486,EFO:0009747 TF ChIP-seq FOXK1 genetically modified (insertion) using CRISPR targeting H. sapiens FOXK1,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,FOXK1,encode,single,True,0.9543569684028625
1487,EFO:0009747 TF ChIP-seq FOXP1 genetically modified (insertion) using CRISPR targeting H. sapiens FOXP1,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,FOXP1,encode,single,True,0.8792567849159241
1488,EFO:0009747 TF ChIP-seq FOXP4 genetically modified (insertion) using CRISPR targeting H. sapiens FOXP4,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,FOXP4,encode,single,True,1.0199658870697021
1489,EFO:0009747 TF ChIP-seq GABPB1 genetically modified (insertion) using CRISPR targeting H. sapiens GABPB1,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,GABPB1,encode,single,True,0.8360226154327393
1490,EFO:0009747 TF ChIP-seq GRHL2 genetically modified (insertion) using CRISPR targeting H. sapiens GRHL2,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,GRHL2,encode,paired,True,0.8279081583023071
1491,EFO:0009747 TF ChIP-seq HMGA2 genetically modified (insertion) using CRISPR targeting H. sapiens HMGA2,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,HMGA2,encode,paired,True,0.8182101845741272
1492,EFO:0009747 TF ChIP-seq HMGXB4 genetically modified (insertion) using CRISPR targeting H. sapiens HMGXB4,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,HMGXB4,encode,single,True,0.8219742774963379
1493,EFO:0009747 TF ChIP-seq MAX genetically modified (insertion) using CRISPR targeting H. sapiens MAX,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,MAX,encode,single,True,0.7492045760154724
1494,EFO:0009747 TF ChIP-seq MYBL2 genetically modified (insertion) using CRISPR targeting H. sapiens MYBL2,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,MYBL2,encode,single,True,0.9276326298713684
1495,EFO:0009747 TF ChIP-seq NFE2L1 genetically modified (insertion) using CRISPR targeting H. sapiens NFE2L1,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,NFE2L1,encode,single,True,0.7811117768287659
1496,EFO:0009747 TF ChIP-seq NFYB genetically modified (insertion) using CRISPR targeting H. sapiens NFYB,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,NFYB,encode,single,True,0.8625380992889404
1497,EFO:0009747 TF ChIP-seq PRDM15 genetically modified (insertion) using CRISPR targeting H. sapiens PRDM15,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,PRDM15,encode,single,True,0.8829250931739807
1498,EFO:0009747 TF ChIP-seq SOX15 genetically modified (insertion) using CRISPR targeting H. sapiens SOX15,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,SOX15,encode,paired,True,0.8144403696060181
1499,EFO:0009747 TF ChIP-seq SP1 genetically modified (insertion) using CRISPR targeting H. sapiens SP1,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,SP1,encode,single,True,0.8424248099327087
1500,EFO:0009747 TF ChIP-seq TEAD1 genetically modified (insertion) using CRISPR targeting H. sapiens TEAD1,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,TEAD1,encode,single,True,0.8904772996902466
1501,EFO:0009747 TF ChIP-seq TGIF2 genetically modified (insertion) using CRISPR targeting H. sapiens TGIF2,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,TGIF2,encode,single,True,0.9260721206665039
1502,"EFO:0009747 TF ChIP-seq TOX4 genetically modified (insertion) using CRISPR targeting H. sapiens TOX4, genetically modified (insertion) using TALEN inserting M. musculus Neurog2",.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,unknown,TOX4,encode,paired,True,0.7982918620109558
1503,EFO:0009747 TF ChIP-seq TP53 genetically modified (insertion) using CRISPR targeting H. sapiens TP53,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,TP53,encode,single,True,0.9806338548660278
1504,EFO:0009747 TF ChIP-seq USF1 genetically modified (insertion) using CRISPR targeting H. sapiens USF1,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,USF1,encode,single,True,0.78555828332901
1505,EFO:0009747 TF ChIP-seq USF2 genetically modified (insertion) using CRISPR targeting H. sapiens USF2,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,USF2,encode,single,True,0.8767126202583313
1506,EFO:0009747 TF ChIP-seq ZBTB43 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB43,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ZBTB43,encode,single,True,0.7904142737388611
1507,EFO:0009747 TF ChIP-seq ZNF121 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF121,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ZNF121,encode,single,True,1.011366605758667
1508,EFO:0009747 TF ChIP-seq ZNF143 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF143,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ZNF143,encode,single,True,0.7727635502815247
1509,EFO:0009747 TF ChIP-seq ZNF184 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF184,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ZNF184,encode,single,True,0.9689387083053589
1510,EFO:0009747 TF ChIP-seq ZNF232 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF232,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ZNF232,encode,single,True,0.9380617737770081
1511,EFO:0009747 TF ChIP-seq ZNF263 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF263,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ZNF263,encode,single,True,0.8680908679962158
1512,EFO:0009747 TF ChIP-seq ZNF423 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF423,.,TF ChIP-seq,EFO:0009747,WTC11,cell_line,adult,ZNF423,encode,paired,True,0.8296818733215332
1513,EFO:0030018 TF ChIP-seq Cebpa,.,TF ChIP-seq,EFO:0030018,BLaER1,cell_line,unknown,Cebpa,encode,single,False,0.9356332421302795
1514,NTR:0000493 TF ChIP-seq CTCF,.,TF ChIP-seq,NTR:0000493,left ventricle myocardium inferior,tissue,adult,CTCF,encode,single,False,0.8832361102104187
1515,NTR:0000512 TF ChIP-seq CTCF,.,TF ChIP-seq,NTR:0000512,nephron progenitor cell,in_vitro_differentiated_cells,embryonic,CTCF,encode,single,False,0.8379740118980408
1516,NTR:0001226 TF ChIP-seq CTCF,.,TF ChIP-seq,NTR:0001226,parathyroid adenoma,tissue,adult,CTCF,encode,single,False,0.7504282593727112
1517,UBERON:0000317 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000317,colonic mucosa,tissue,adult,CTCF,encode,single,False,0.9057393670082092
1518,UBERON:0000473 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000473,testis,tissue,adult,CTCF,encode,paired,False,0.7873856425285339
1519,UBERON:0000945 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000945,stomach,tissue,adult,CTCF,encode,paired,False,0.7626453638076782
1520,UBERON:0000945 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0000945,stomach,tissue,adult,POLR2A,encode,paired,False,0.7864598631858826
1521,UBERON:0000945 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,UBERON:0000945,stomach,tissue,adult,POLR2AphosphoS5,encode,paired,False,0.771416962146759
1522,UBERON:0000955 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000955,brain,organoid,embryonic,CTCF,encode,single,False,0.8069330453872681
1523,UBERON:0000992 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000992,ovary,tissue,adult,CTCF,encode,paired,False,0.7582445740699768
1524,UBERON:0000992 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0000992,ovary,tissue,adult,POLR2A,encode,paired,False,0.8165345191955566
1525,UBERON:0000995 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000995,uterus,tissue,adult,CTCF,encode,paired,False,0.771110475063324
1526,UBERON:0000995 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0000995,uterus,tissue,adult,POLR2A,encode,paired,False,0.7721084356307983
1527,UBERON:0000996 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0000996,vagina,tissue,adult,CTCF,encode,paired,False,0.8318383097648621
1528,UBERON:0000996 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0000996,vagina,tissue,adult,POLR2A,encode,paired,False,0.964464545249939
1529,UBERON:0000996 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,UBERON:0000996,vagina,tissue,adult,POLR2AphosphoS5,encode,paired,False,1.2727644443511963
1530,UBERON:0001114 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0001114,right lobe of liver,tissue,adult,CTCF,encode,paired,False,0.9131947159767151
1531,UBERON:0001114 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0001114,right lobe of liver,tissue,adult,POLR2A,encode,paired,False,0.8642057776451111
1532,UBERON:0001150 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0001150,body of pancreas,tissue,adult,CTCF,encode,paired,False,0.633335530757904
1533,UBERON:0001150 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0001150,body of pancreas,tissue,adult,POLR2A,encode,paired,False,0.6484247446060181
1534,UBERON:0001157 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0001157,transverse colon,tissue,adult,CTCF,encode,paired,False,0.7121732234954834
1535,UBERON:0001157 TF ChIP-seq EP300,.,TF ChIP-seq,UBERON:0001157,transverse colon,tissue,adult,EP300,encode,paired,False,1.2841821908950806
1536,UBERON:0001157 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0001157,transverse colon,tissue,adult,POLR2A,encode,paired,False,0.7271764874458313
1537,UBERON:0001157 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,UBERON:0001157,transverse colon,tissue,adult,POLR2AphosphoS5,encode,paired,False,0.7033071517944336
1538,UBERON:0001159 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0001159,sigmoid colon,tissue,adult,CTCF,encode,paired,False,0.7886322140693665
1539,UBERON:0001159 TF ChIP-seq EP300,.,TF ChIP-seq,UBERON:0001159,sigmoid colon,tissue,adult,EP300,encode,paired,False,0.7754862308502197
1540,UBERON:0001159 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0001159,sigmoid colon,tissue,adult,POLR2A,encode,paired,False,0.7840871214866638
1541,UBERON:0001159 TF ChIP-seq POLR2AphosphoS5,.,TF ChIP-seq,UBERON:0001159,sigmoid colon,tissue,adult,POLR2AphosphoS5,encode,paired,False,0.6263894438743591
1542,UBERON:0001211 TF ChIP-seq CTCF,.,TF ChIP-seq,UBERON:0001211,Peyer's patch,tissue,adult,CTCF,encode,paired,False,0.7081467509269714
1543,UBERON:0001211 TF ChIP-seq POLR2A,.,TF ChIP-seq,UBERON:0001211,Peyer's patch,tissue,adult,POLR2A,encode,paired,False,0.7387370467185974
